eval_id	bench_id	eval_cmd	eval_params	eval_comp_id	eval_comp_id_is_truth	eval_truth_regions	eval_target_regions	vc_id	bench_type	bench_vcf_processing	bench_bed_processing	exclusion_set	asm_id	ref	vc_cmd	vc_param_id	vc_params
GRCh37_HG002_T~T2TQ100v1.1_Q~HiFi-Snifpub-CuteSV_TR~none	GRCh37_HG002-T2TQ100v1.1-dipz2k_stvar-excluded	truvari_refine	default	HG2-HiFi-Snifpub-CuteSV	FALSE	TRUE	FALSE	GRCh37_HG002-T2TQ100v1.1-dipz2k	stvar	norm.fix_XY_genotype.trfanno.svinfo.repmask.lcr.remap	exclude	HG002Q100stvarv0.017	HG2-T2TQ100-V1.1	GRCh37	dipcall	z2k	-z200000,10000
GRCh37_HG002_T~T2TQ100v1.1_Q~HiFi-Snifpub-pbsv_TR~none	GRCh37_HG002-T2TQ100v1.1-dipz2k_stvar-excluded	truvari_refine	default	HG2-HiFi-Snifpub-pbsv	FALSE	TRUE	FALSE	GRCh37_HG002-T2TQ100v1.1-dipz2k	stvar	norm.fix_XY_genotype.trfanno.svinfo.repmask.lcr.remap	exclude	HG002Q100stvarv0.017	HG2-T2TQ100-V1.1	GRCh37	dipcall	z2k	-z200000,10000
GRCh37_HG002_T~T2TQ100v1.1_Q~HiFi-Snifpub-sniffles1_TR~none	GRCh37_HG002-T2TQ100v1.1-dipz2k_stvar-excluded	truvari_refine	default	HG2-HiFi-Snifpub-sniffles1	FALSE	TRUE	FALSE	GRCh37_HG002-T2TQ100v1.1-dipz2k	stvar	norm.fix_XY_genotype.trfanno.svinfo.repmask.lcr.remap	exclude	HG002Q100stvarv0.017	HG2-T2TQ100-V1.1	GRCh37	dipcall	z2k	-z200000,10000
GRCh37_HG002_T~T2TQ100v1.1_Q~HiFi-Snifpub-sniffles2_TR~none	GRCh37_HG002-T2TQ100v1.1-dipz2k_stvar-excluded	truvari_refine	default	HG2-HiFi-Snifpub-sniffles2	FALSE	TRUE	FALSE	GRCh37_HG002-T2TQ100v1.1-dipz2k	stvar	norm.fix_XY_genotype.trfanno.svinfo.repmask.lcr.remap	exclude	HG002Q100stvarv0.017	HG2-T2TQ100-V1.1	GRCh37	dipcall	z2k	-z200000,10000
GRCh37_HG002_T~T2TQ100v1.1_Q~HiFi-Snifpub-svim_TR~none	GRCh37_HG002-T2TQ100v1.1-dipz2k_stvar-excluded	truvari_refine	default	HG2-HiFi-Snifpub-svim	FALSE	TRUE	FALSE	GRCh37_HG002-T2TQ100v1.1-dipz2k	stvar	norm.fix_XY_genotype.trfanno.svinfo.repmask.lcr.remap	exclude	HG002Q100stvarv0.017	HG2-T2TQ100-V1.1	GRCh37	dipcall	z2k	-z200000,10000
GRCh37_HG002_T~T2TQ100v1.1_Q~ONT-Snifpub-CuteSV_TR~none	GRCh37_HG002-T2TQ100v1.1-dipz2k_stvar-excluded	truvari_refine	default	HG2-ONT-Snifpub-CuteSV	FALSE	TRUE	FALSE	GRCh37_HG002-T2TQ100v1.1-dipz2k	stvar	norm.fix_XY_genotype.trfanno.svinfo.repmask.lcr.remap	exclude	HG002Q100stvarv0.017	HG2-T2TQ100-V1.1	GRCh37	dipcall	z2k	-z200000,10000
GRCh37_HG002_T~T2TQ100v1.1_Q~ONT-Snifpub-pbsv_TR~none	GRCh37_HG002-T2TQ100v1.1-dipz2k_stvar-excluded	truvari_refine	default	HG2-ONT-Snifpub-pbsv	FALSE	TRUE	FALSE	GRCh37_HG002-T2TQ100v1.1-dipz2k	stvar	norm.fix_XY_genotype.trfanno.svinfo.repmask.lcr.remap	exclude	HG002Q100stvarv0.017	HG2-T2TQ100-V1.1	GRCh37	dipcall	z2k	-z200000,10000
GRCh37_HG002_T~T2TQ100v1.1_Q~ONT-Snifpub-sniffles1_TR~none	GRCh37_HG002-T2TQ100v1.1-dipz2k_stvar-excluded	truvari_refine	default	HG2-ONT-Snifpub-sniffles1	FALSE	TRUE	FALSE	GRCh37_HG002-T2TQ100v1.1-dipz2k	stvar	norm.fix_XY_genotype.trfanno.svinfo.repmask.lcr.remap	exclude	HG002Q100stvarv0.017	HG2-T2TQ100-V1.1	GRCh37	dipcall	z2k	-z200000,10000
GRCh37_HG002_T~T2TQ100v1.1_Q~ONT-Snifpub-sniffles2_TR~none	GRCh37_HG002-T2TQ100v1.1-dipz2k_stvar-excluded	truvari_refine	default	HG2-ONT-Snifpub-sniffles2	FALSE	TRUE	FALSE	GRCh37_HG002-T2TQ100v1.1-dipz2k	stvar	norm.fix_XY_genotype.trfanno.svinfo.repmask.lcr.remap	exclude	HG002Q100stvarv0.017	HG2-T2TQ100-V1.1	GRCh37	dipcall	z2k	-z200000,10000
GRCh37_HG002_T~T2TQ100v1.1_Q~ONT-Snifpub-svim_TR~none	GRCh37_HG002-T2TQ100v1.1-dipz2k_stvar-excluded	truvari_refine	default	HG2-ONT-Snifpub-svim	FALSE	TRUE	FALSE	GRCh37_HG002-T2TQ100v1.1-dipz2k	stvar	norm.fix_XY_genotype.trfanno.svinfo.repmask.lcr.remap	exclude	HG002Q100stvarv0.017	HG2-T2TQ100-V1.1	GRCh37	dipcall	z2k	-z200000,10000
CHM13_HG002_T~T2TQ100v1.1_Q~ILMN-CHM13v2	CHM13_HG002-T2TQ100v1.1-dipz2k_smvar-excluded	happy	default	HG2-ILMN-CHM13v2	FALSE	TRUE	FALSE	CHM13_HG002-T2TQ100v1.1-dipz2k	smvar	norm.fix_XY_genotype.trfanno.svinfo.repmask.lcr.remap	exclude	HG002Q100smvarv0.017	HG2-T2TQ100-V1.1	CHM13v2.0	dipcall	z2k	-z200000,10000
CHM13_HG002_T~T2TQ100v1.1_Q~Hifi-DV-CHM13v2	CHM13_HG002-T2TQ100v1.1-dipz2k_smvar-excluded	happy	default	HG2-Hifi-DV-CHM13v2	FALSE	TRUE	FALSE	CHM13_HG002-T2TQ100v1.1-dipz2k	smvar	norm.fix_XY_genotype.trfanno.svinfo.repmask.lcr.remap	exclude	HG002Q100smvarv0.017	HG2-T2TQ100-V1.1	CHM13v2.0	dipcall	z2k	-z200000,10000
CHM13_HG002_T~T2TQ100v1.1_Q~RevioDV_TR~none	CHM13_HG002-T2TQ100v1.1-dipz2k_smvar-excluded	happy	default	HG2-RevioDV	FALSE	TRUE	FALSE	CHM13_HG002-T2TQ100v1.1-dipz2k	smvar	norm.fix_XY_genotype.trfanno.svinfo.repmask.lcr.remap	exclude	HG002Q100smvarv0.017	HG2-T2TQ100-V1.1	CHM13v2.0	dipcall	z2k	-z200000,10000
CHM13_HG002_T~T2TQ100v1.1_Q~RevioPBSV_TR~none	CHM13_HG002-T2TQ100v1.1-dipz2k_stvar-excluded	truvari_refine	default	HG2-RevioPBSV	FALSE	TRUE	FALSE	CHM13_HG002-T2TQ100v1.1-dipz2k	stvar	norm.fix_XY_genotype.trfanno.svinfo.repmask.lcr.remap	exclude	HG002Q100stvarv0.017	HG2-T2TQ100-V1.1	CHM13v2.0	dipcall	z2k	-z200000,10000
CHM13_HG002_T~T2TQ100v1.1_Q~Sniffles2_TR~none	CHM13_HG002-T2TQ100v1.1-dipz2k_stvar-excluded	truvari_refine	default	HG2-Sniffles2-CHM13v2	FALSE	TRUE	FALSE	CHM13_HG002-T2TQ100v1.1-dipz2k	stvar	norm.fix_XY_genotype.trfanno.svinfo.repmask.lcr.remap	exclude	HG002Q100stvarv0.017	HG2-T2TQ100-V1.1	CHM13v2.0	dipcall	z2k	-z200000,10000
